image_id,filepath,source_module,volunteer,seq,bytes,sha256,released_view
permanent_dentition_DAI_V03_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S07.jpeg,permanent_dentition_DAI,3,7,178029,202bd43711fcb65448c804ccfd7e41095e130b06e2b0c700861c9d24caf6e586,occlusal
permanent_dentition_DAI_V03_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S08.jpeg,permanent_dentition_DAI,3,8,186400,4534f02892dd5c9d73ffa16bda85dba40c40ee1e8883e7ebce8044961c9a4f9d,occlusal
permanent_dentition_DAI_V03_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S09.jpeg,permanent_dentition_DAI,3,9,122868,706c16e8e69d5a3e31a3df24818c744f20948e7241e1098d82a0bf2784b06995,frontal
permanent_dentition_DAI_V03_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S10.jpeg,permanent_dentition_DAI,3,10,110359,bef2a498752eada84f7f545af9c694ec6b9d04320cedf966f22a69ee552a1e6b,frontal
permanent_dentition_DAI_V03_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S11.jpeg,permanent_dentition_DAI,3,11,145880,a505663cff7cc94b28be66177af1a5f28d79d18f89d9eb58cd602323b53a2673,frontal
permanent_dentition_DAI_V03_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S12.jpeg,permanent_dentition_DAI,3,12,123772,73309ed49ade85214baac4531ba5a489277ac7b83652876950a407dfe13cc9af,frontal
permanent_dentition_DAI_V04_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S01.jpeg,permanent_dentition_DAI,4,1,166800,442960ca0ffbe8a1c61885c43f7489fa29c4a0bcc4910e6f4aec3a2cd9f1ecdd,occlusal
permanent_dentition_DAI_V04_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S02.jpeg,permanent_dentition_DAI,4,2,222732,5321270525ac2ea8a752acbff7f80cd363e18842193b9c69ca9efbaf119cdfa1,occlusal
permanent_dentition_DAI_V04_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S03.jpeg,permanent_dentition_DAI,4,3,199768,9f2ac84357077e1a7d14d908cf05aade0fea915537fdb84c45a7535d2db1c603,occlusal
permanent_dentition_DAI_V04_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S04.jpeg,permanent_dentition_DAI,4,4,180109,41819ccae817561299137ef8fa69f50b90f5b52641a04e4fbdc0565b42b0e42f,occlusal
permanent_dentition_DAI_V04_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S05.jpeg,permanent_dentition_DAI,4,5,139519,5289904a3cb8ca27fc26b6cc26b735bab84878819da73b4040ab9ce0273b2bc0,occlusal
permanent_dentition_DAI_V04_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S06.jpeg,permanent_dentition_DAI,4,6,196694,f7804d452702a1478f895fffc84e837f3be8054a59d572442010332f0fdc9587,occlusal
permanent_dentition_DAI_V04_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S07.jpeg,permanent_dentition_DAI,4,7,140259,c624555c01cccaf3369120d0f1d236f70a82ba23748ed37bc5784b6054979e5a,occlusal
permanent_dentition_DAI_V04_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S08.jpeg,permanent_dentition_DAI,4,8,149273,79a185e8f6dbf6c8d3236b6a0f91730acd8f286c1bc5ef53f872d4eb7f04c2f8,occlusal
permanent_dentition_DAI_V04_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S09.jpeg,permanent_dentition_DAI,4,9,201730,e797d9edc23ab1faef22c12c5689988a9f49d7688085cf83e10dab81494f64b5,occlusal
permanent_dentition_DAI_V04_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S10.jpeg,permanent_dentition_DAI,4,10,191667,491f7cb1c2c31004d9125c17497036e0e81a14c18fe154e4e034ec1b432514c4,occlusal
permanent_dentition_DAI_V04_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S11.jpeg,permanent_dentition_DAI,4,11,189410,3c0cf8417ecb058f55f42058f0b4fbb52b22fbacce0ed2372aac675dfcbe9f1d,occlusal
permanent_dentition_DAI_V04_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V04_S12.jpeg,permanent_dentition_DAI,4,12,214732,03a9e72a6042aec9a345f4c497079744c03dc5cc46d8ea6b713c24665aefd7e9,occlusal
permanent_dentition_DAI_V05_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S01.jpeg,permanent_dentition_DAI,5,1,134968,3158544a2ce6e18ff4c6baaf3bd64e543ed882c8608e1611d680ef48faefc9aa,frontal
permanent_dentition_DAI_V05_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S02.jpeg,permanent_dentition_DAI,5,2,157807,7168ac25d2d4248db5470dc73ebc80d5f32a71781255122d2e7aa6f42925511f,frontal
permanent_dentition_DAI_V05_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S03.jpeg,permanent_dentition_DAI,5,3,156261,b7f96bd55e9de91122bb1dea4ee84f9544c996312590305999d4b0796fd680ce,frontal
permanent_dentition_DAI_V05_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S04.jpeg,permanent_dentition_DAI,5,4,98041,a55bb477243d115f44b2f03c01d3b6ff0bd930e48ee7f2fb414f785d16bc6936,frontal
permanent_dentition_DAI_V05_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S05.jpeg,permanent_dentition_DAI,5,5,137565,81b21160a13545173228c0602166dbb3794161c07829beb85dcbd2e9b0ce4d07,occlusal
permanent_dentition_DAI_V05_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S06.jpeg,permanent_dentition_DAI,5,6,123360,25cc2a4c30a6592cbd3570e1d9c3148fc063ea55a772302a7fda94d4b7440e89,occlusal
permanent_dentition_DAI_V05_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S07.jpeg,permanent_dentition_DAI,5,7,162420,5ed3438e3580bd4c4bee2b92fb3727ad1ace2ad6ebd2225538d02e2dd8d2b8a2,occlusal
permanent_dentition_DAI_V05_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S08.jpeg,permanent_dentition_DAI,5,8,153972,7f6ef58cf102b1062bb543ea281f69029dfbe9a3afced863c208fcd9071c9497,occlusal
permanent_dentition_DAI_V05_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S09.jpeg,permanent_dentition_DAI,5,9,192727,c78dbe678d5c5664a40222dbc20c6ee35c011cf392d81f2c0408ac73c046e8de,frontal
permanent_dentition_DAI_V05_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S10.jpeg,permanent_dentition_DAI,5,10,157723,c3bb39a692ed46f6c3bafdeb202e2538fd631a57faadfd6f211d031794368b9a,frontal
permanent_dentition_DAI_V05_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S11.jpeg,permanent_dentition_DAI,5,11,180981,0845cb0a8af51bf48e295ce801b9892f3fbe9dd90c73c591243adb0e2afdad3d,frontal
permanent_dentition_DAI_V05_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V05_S12.jpeg,permanent_dentition_DAI,5,12,159569,61c09d5b13637bb5087275470ca80a221c70e0b71df6204092d7dd6115e6d336,frontal
permanent_dentition_DAI_V06_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S01.jpeg,permanent_dentition_DAI,6,1,130551,b1d558bc4ea628ef5e6629ec1773fbab3346893daa359f895f1a6856b33066c8,frontal
permanent_dentition_DAI_V06_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S02.jpeg,permanent_dentition_DAI,6,2,95542,3ce414fae187c867e6256ccfb9631fc6d59a6dd62e781008ec167f8901a377be,frontal
permanent_dentition_DAI_V06_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S03.jpeg,permanent_dentition_DAI,6,3,96686,7dc1160bf28f015cf4f7864c59ffcf810a27f264027c252931982fe4254e36c6,frontal
permanent_dentition_DAI_V06_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S04.jpeg,permanent_dentition_DAI,6,4,102235,e25f7988c059ff7fd327e632b8de252bb4321f9ddde1f6d332063c2fe82045f8,frontal
permanent_dentition_DAI_V06_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S05.jpeg,permanent_dentition_DAI,6,5,165651,6c6eac7b6d03867acceb0098ef51223a25af20dfbea31b5d9c69b32a255a4628,occlusal
permanent_dentition_DAI_V06_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S06.jpeg,permanent_dentition_DAI,6,6,114564,ac8704dafbaa54f082a0683aff311ebe06806a9eb3b835578a5bd37d3139ccd2,occlusal
permanent_dentition_DAI_V06_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S07.jpeg,permanent_dentition_DAI,6,7,183835,bf5ed4d7d08594504c7d703a9963700c33b4c3ae2fde3384baa77c188d4c0f00,frontal
permanent_dentition_DAI_V06_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S08.jpeg,permanent_dentition_DAI,6,8,143434,f3afb562451e4f5018544645cbef01e88ed0db1d64af7e33af67976bb275834a,occlusal
permanent_dentition_DAI_V06_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S09.jpeg,permanent_dentition_DAI,6,9,172572,4dcceee9b1f347e14b6dae3ed93c9dc134c119d98659f05c672be827bcd0370c,frontal
permanent_dentition_DAI_V06_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S10.jpeg,permanent_dentition_DAI,6,10,126857,10d1fa2ce1484234bf08dfd00873d74411e2e51cd1ce5afd3db191eca7794136,frontal
permanent_dentition_DAI_V06_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S11.jpeg,permanent_dentition_DAI,6,11,122535,32e866156db108c0c39b7ce45f852d740f35e4a8860fd6d0158275f6c8ac83b4,frontal
permanent_dentition_DAI_V06_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V06_S12.jpeg,permanent_dentition_DAI,6,12,94980,f017cf4c1bb70a59de5221e6ffd5cc25aae5491dff425d7cb9955aa15e223e9a,frontal
permanent_dentition_DAI_V07_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S01.jpeg,permanent_dentition_DAI,7,1,123136,a152b449503bf9f29c5a580c21cc41a000bafd59abdb48c62ec757437622a5a6,frontal
permanent_dentition_DAI_V07_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S02.jpeg,permanent_dentition_DAI,7,2,111447,61891306160554f5b07212a2b892890afe09dc59756a6a44ad8d5f58b818abca,frontal
permanent_dentition_DAI_V07_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S03.jpeg,permanent_dentition_DAI,7,3,109083,a592de1a882680dbc5d70a95f07b158f4b1ac07ec7448fe17939fffb9d4ebaba,frontal
permanent_dentition_DAI_V07_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S04.jpeg,permanent_dentition_DAI,7,4,109636,34b3d00a4f17400149da4dfb1d107b5f6d7b42a90e2bd24ddc7d5f9729a31416,frontal
permanent_dentition_DAI_V07_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S05.jpeg,permanent_dentition_DAI,7,5,143971,8a7c6105e58e5e7a70d163d4ffb3cf7288cd02bee163a74836259ddf141c1031,occlusal
permanent_dentition_DAI_V07_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S06.jpeg,permanent_dentition_DAI,7,6,194788,91afb7bda702b397522bc253c7a0534a1ff8bd891e44e6dcbef3efb1a47f9759,occlusal
permanent_dentition_DAI_V07_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S07.jpeg,permanent_dentition_DAI,7,7,221545,0138d64c58f40b249889bc421d9c3d042d318f5786f15d8703791ac60f657569,occlusal
permanent_dentition_DAI_V07_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S08.jpeg,permanent_dentition_DAI,7,8,193152,760749d17fc817ea204db217dd808f5c2eb423a7976bef755500791f7a981631,occlusal
permanent_dentition_DAI_V07_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S09.jpeg,permanent_dentition_DAI,7,9,228749,7308a9cde8a919ecca20a63dd81206718cd0ccd5a823c80c176757f6784ba8b9,frontal
permanent_dentition_DAI_V07_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S10.jpeg,permanent_dentition_DAI,7,10,164531,8f1f9c761288e77cd699a4aeda39996623a982139456ccd6cae2bac53a123218,frontal
permanent_dentition_DAI_V07_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S11.jpeg,permanent_dentition_DAI,7,11,153247,10d8764180d125a01c55d21462031f366ca2419e4848cec3c2f8b3687ac8f166,frontal
permanent_dentition_DAI_V07_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V07_S12.jpeg,permanent_dentition_DAI,7,12,134531,9db68b80ffa8ed1420e52a0d3a2a935a037cc8033bfee3d0a4c58b8ab086be5d,frontal
permanent_dentition_DAI_V08_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S01.jpeg,permanent_dentition_DAI,8,1,123414,c134fdb0351c937feed68c0924c0542f778d05fe7ae07f24c7e1420244c3e8ca,frontal
permanent_dentition_DAI_V08_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S02.jpeg,permanent_dentition_DAI,8,2,125432,5c7976fdb3ac20ba77b535376cfa0a92f620126802fda611b0b2dac8e30ab3f1,frontal
permanent_dentition_DAI_V08_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S03.jpeg,permanent_dentition_DAI,8,3,227860,f7f7d2c5f2d06fcc533f3417e7c31727ed066d77ecd52d8a8090dae09bbd0df2,frontal
permanent_dentition_DAI_V08_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S04.jpeg,permanent_dentition_DAI,8,4,68093,2c0e369d2cf32f9f7115219ce522b6a786f116f32d1ad80511189624745864e8,frontal
permanent_dentition_DAI_V08_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S05.jpeg,permanent_dentition_DAI,8,5,123783,203a38094e4cee3d349b001f3a3c9abfa26ca2560670f7f029b5c43403bf755e,occlusal
permanent_dentition_DAI_V08_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S06.jpeg,permanent_dentition_DAI,8,6,167796,7792561dc45679856d1ea1cdd917846cb7ea66809193d2eebabdded5dc4517c5,frontal
permanent_dentition_DAI_V08_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S07.jpeg,permanent_dentition_DAI,8,7,192197,5f9e3fc9710b3fb86585cdca0b09f754d80b61427be71b45739b175d7cbc888a,frontal
permanent_dentition_DAI_V08_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S08.jpeg,permanent_dentition_DAI,8,8,259035,0ca1f0211c37c2b2fe79bde0aef12bdc699c73b788a5b7fb86d47ef59acec092,frontal
permanent_dentition_DAI_V08_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S09.jpeg,permanent_dentition_DAI,8,9,202197,b0545138298788be66df31d979eefa08a553001eed750fa5398ce9133106964c,frontal
permanent_dentition_DAI_V08_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S10.jpeg,permanent_dentition_DAI,8,10,197264,89b90e0f617386f71e5d82d6829af66988ef19710db2005dfceba36ffb680e99,frontal
permanent_dentition_DAI_V08_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S11.jpeg,permanent_dentition_DAI,8,11,139906,cf9be04c3ee5f200b50328591e3c1b85139c3502196e77b508ec111a941546b6,frontal
permanent_dentition_DAI_V08_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V08_S12.jpeg,permanent_dentition_DAI,8,12,146689,929734c73f76c1adb391b35545bcd0cbfbf5c185122a133dfaaf7c8b659ae4a1,frontal
permanent_dentition_DAI_V09_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S01.jpeg,permanent_dentition_DAI,9,1,169083,380a5c0548d088eae3c33f5df1e0bc9c6cd4ad0ea4d33b9d5c3632a1cb70cbaf,frontal
permanent_dentition_DAI_V09_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S02.jpeg,permanent_dentition_DAI,9,2,158394,3923c6432809d333011b60b9500d6569cf7e421d3b5085a05b7a74460e2d5164,occlusal
permanent_dentition_DAI_V09_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S03.jpeg,permanent_dentition_DAI,9,3,112359,b4510b17b5364945d430b41f1446305ebc43ff9ea02ddb8606c6f7771286a9d3,occlusal
permanent_dentition_DAI_V09_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S04.jpeg,permanent_dentition_DAI,9,4,104785,44330ad0a02943c3201078ca24263ac6d287756a79aa4042c3f7518af20785f7,occlusal
permanent_dentition_DAI_V09_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S05.jpeg,permanent_dentition_DAI,9,5,156733,f1c51938b41fc08cfb7366aef03cd62356219f8ffa3ff5dcd51aa1d501719627,occlusal
permanent_dentition_DAI_V09_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S06.jpeg,permanent_dentition_DAI,9,6,153796,124d4ccca4f0b57e92ec0be6fd8b98a702a6686861484ab4fe748ea5d187f3cc,occlusal
permanent_dentition_DAI_V09_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S07.jpeg,permanent_dentition_DAI,9,7,107194,287fd77b112a8157f24ebe06b989e367e51e6153849f9e8d4bb04b83da4bba80,occlusal
permanent_dentition_DAI_V09_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S08.jpeg,permanent_dentition_DAI,9,8,253224,41adacf544a82684baafbebec8e610ea04225a3f5ad3743266ae8a5331e63541,occlusal
permanent_dentition_DAI_V09_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S09.jpeg,permanent_dentition_DAI,9,9,138195,2cbb3ab919245fb879d16b6939966c3e4b24e5d6caea47435e531dbaa428c3c6,frontal
permanent_dentition_DAI_V09_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S10.jpeg,permanent_dentition_DAI,9,10,116217,7c2e9cd22f47a7b293f7546346a047c212451ea3d237dfe03ed29995adcd0921,frontal
permanent_dentition_DAI_V09_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S11.jpeg,permanent_dentition_DAI,9,11,147839,17a7740d675fd6924feb2ab1bb246e14137c02d0218c7b7c1e9f9a240b612922,occlusal
permanent_dentition_DAI_V09_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V09_S12.jpeg,permanent_dentition_DAI,9,12,161766,90d21fefb4e8478304001197102eaa6bc888170bcf6a22a173afe239848e3b8e,occlusal
permanent_dentition_DAI_V10_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S01.jpeg,permanent_dentition_DAI,10,1,98378,c393e39d528a3c731be358ef17c1cb2245a2bd4a259754736d6092b85e2d609a,occlusal
permanent_dentition_DAI_V10_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S02.jpeg,permanent_dentition_DAI,10,2,92628,1696d5a2ba0facd0a48d0d591cf6a0f208944d434d0758252141dd682ceb366a,occlusal
permanent_dentition_DAI_V10_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S03.jpeg,permanent_dentition_DAI,10,3,89880,76cde0eecf18b72bcb4a6b0f811659663ee2bf8f259b59af1f15327de7e13f24,occlusal
permanent_dentition_DAI_V10_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S04.jpeg,permanent_dentition_DAI,10,4,68514,e4bec88ef48e0ca97eb690755b5853860dd8b046319b4dc4275ceb6b64302a27,occlusal
permanent_dentition_DAI_V10_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S05.jpeg,permanent_dentition_DAI,10,5,103110,4e3693a2963eb82393c78752193e27a02c3749cf1ade8836c79144502bbad89f,occlusal
permanent_dentition_DAI_V10_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S06.jpeg,permanent_dentition_DAI,10,6,89911,93c6f25e1a6935a5c304f852bb29e1fb1977e957a5c449914d069b5c854e501c,occlusal
permanent_dentition_DAI_V10_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S07.jpeg,permanent_dentition_DAI,10,7,93070,df12ea53d64d9e8b78258ec3412889e2d04d9c11f99b83c08f114b591ff27398,occlusal
permanent_dentition_DAI_V10_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S08.jpeg,permanent_dentition_DAI,10,8,139329,53588f8898837a2bab4e3239e1b1008784e454d950390c8b2dd019297e30d863,occlusal
permanent_dentition_DAI_V10_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S09.jpeg,permanent_dentition_DAI,10,9,137534,13b1ce276856face1dfcec7eb6e29f21a8dcbc325009c20c0a93efa95e6487cf,occlusal
permanent_dentition_DAI_V10_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S10.jpeg,permanent_dentition_DAI,10,10,115128,e1082c10c4f65e8642897d53c3c734fbf81917552179fb6307a004f54fb9b8a7,frontal
permanent_dentition_DAI_V10_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S11.jpeg,permanent_dentition_DAI,10,11,113042,ec0e7c5e49506963ac732ded93978e9c7d88d46c275d904cd14c62a1412a67a5,occlusal
permanent_dentition_DAI_V10_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V10_S12.jpeg,permanent_dentition_DAI,10,12,106507,c7341391ed2e9d1a4004cd32a8815b5d7ccb9052f3e19cdeae33baf33d128db6,occlusal
trauma_training_V01_S01,data/raw/trauma_training/trauma_training_V01_S01.jpeg,trauma_training,1,1,86269,c671a1dc471635b86760542864bb2b0dc9ccba304cd7315c3aa0b6ed3e564fe0,
trauma_training_V02_S01,data/raw/trauma_training/trauma_training_V02_S01.jpeg,trauma_training,2,1,38488,3c19d5b96f856b6b9c962cf2154d7104b493e9c6d27b7457529dde42cf73dd36,
trauma_training_V03_S01,data/raw/trauma_training/trauma_training_V03_S01.jpeg,trauma_training,3,1,52286,cffb9a5ef42c961552ceb369ff99addbfae22e98c35dc01efaf4a15f411d27b3,
trauma_training_V04_S01,data/raw/trauma_training/trauma_training_V04_S01.jpeg,trauma_training,4,1,37130,0b7eeedb0706a6b27a8ab7d7ac02ea24668fbdb6016e806d844bf0359e144ff7,
trauma_training_V05_S01,data/raw/trauma_training/trauma_training_V05_S01.jpeg,trauma_training,5,1,44954,c74a2977d8c8083d634dd8d52adb98ae6399dbfb4bd3fd4441521d95c7648652,
trauma_training_V06_S01,data/raw/trauma_training/trauma_training_V06_S01.jpeg,trauma_training,6,1,36758,6f4ab4ae6be6d95fd0657d7955ec13c5d30a9931052c4c9ebcee4a32d4566430,
